Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000011393	ZNF142	zinc finger protein 142 [Source:NCBI gene;Acc:424213]	7	22473686	22482607	1	protein_coding	0.196915264272356	3.15357799585823	1.03099011684151	0.309926231118847	0.431035502256719
ENSGALG00000011395	SARAF	store-operated calcium entry associated regulatory factor [Source:NCBI gene;Acc:422624]	4	49230286	49237907	-1	protein_coding	0.279928958330443	4.52316430212711	5.54109406635336	0.0185749665346434	0.0483931417316328
ENSGALG00000011400	USP44	ubiquitin specific peptidase 44 [Source:NCBI gene;Acc:417913]	1	45585772	45597222	-1	protein_coding	0.338280330085334	4.04009050758712	5.72809745120186	0.0166955609217341	0.0441915173768166
ENSGALG00000011402	CNOT9	CCR4-NOT transcription complex subunit 9 [Source:NCBI gene;Acc:424215]	7	22491551	22503173	-1	protein_coding	0.150860725915095	6.14743229314314	4.9939877365693	0.0254355271853747	0.0628106481884043
ENSGALG00000011403	SRP72	signal recognition particle 72 [Source:NCBI gene;Acc:422626]	4	49243125	49258059	1	protein_coding	-0.199173482407066	6.69616446016139	12.7156683079905	0.000362604685541168	0.00165104389915227
ENSGALG00000011404	HOPX	HOP homeobox [Source:NCBI gene;Acc:395241]	4	49268699	49271994	-1	protein_coding	-3.23461334498931	-0.419295062696983	5.94739778828163	0.0147390280520307	0.0398716025835277
ENSGALG00000011405	SLC4A7	solute carrier family 4 member 7 [Source:NCBI gene;Acc:420658]	2	38388128	38516426	-1	protein_coding	0.076490257415364	6.587950200289	1.73624314934691	0.187615549425619	0.303328792067429
ENSGALG00000011409	SNRPF	small nuclear ribonucleoprotein polypeptide F [Source:NCBI gene;Acc:417916]	1	45696332	45697655	1	protein_coding	0.0643540289218515	8.34523595380644	3.8965891387702	0.0483842447200994	0.104937041508291
ENSGALG00000011413		cytochrome P450, family 2, subfamily J, polypeptide 19 [Source:NCBI gene;Acc:424729]	8	27059863	27073615	-1	protein_coding	2.74833283285962	-0.493302024350987	3.87141258408619	0.0491151675866192	0.104937041508291
ENSGALG00000011414	AMDHD1	amidohydrolase domain containing 1 [Source:NCBI gene;Acc:417917]	1	45700558	45708415	1	protein_coding	1.48842199973255	3.12905053388447	49.7872069935676	1.71357624479418e-12	2.47901896684047e-11
ENSGALG00000011418	CCR6	C-C motif chemokine receptor 6 [Source:NCBI gene;Acc:769278]	3	42572589	42580049	-1	protein_coding	2.26691774671048	-0.571303213449353	2.58096461341176	0.108155734301642	0.19449197013593
ENSGALG00000011419	DUSP4	dual specificity phosphatase 4 [Source:NCBI gene;Acc:395642]	4	49367971	49372172	1	protein_coding	-0.215277577738616	4.39323105510739	3.02937604370362	0.0817694561203225	0.159812820155105
ENSGALG00000011421	HAL	histidine ammonia-lyase [Source:NCBI gene;Acc:378924]	1	45710248	45722994	-1	protein_coding	-0.337963297540466	0.116755927355529	0.206494781643741	0.649528741227143	0.743242800447655
ENSGALG00000011423	CEP43	FGFR1 oncogene partner [Source:NCBI gene;Acc:421568]	3	42596925	42617901	-1	protein_coding	0.0965969134635121	3.91697328559391	0.432816519490835	0.510610151444204	0.62355328565713
ENSGALG00000011426	RNASET2	ribonuclease T2 [Source:NCBI gene;Acc:421569]	3	42624043	42646410	1	protein_coding	-0.100661316743028	4.25596824990192	0.6008146383003	0.438267373370872	0.558798704123045
ENSGALG00000011427	USP37	ubiquitin specific peptidase 37 [Source:NCBI gene;Acc:424216]	7	22503353	22530692	1	protein_coding	-0.540550518159179	1.93121233100399	3.06231532708165	0.0801274189048327	0.156883920616211
ENSGALG00000011428	AZI2	5-azacytidine induced 2 [Source:NCBI gene;Acc:420660]	2	38775654	38800952	-1	protein_coding	0.108835281898568	4.19244917276375	0.668210097265992	0.413676345408963	0.535809828249387
ENSGALG00000011432	CDC42BPB	CDC42 binding protein kinase beta [Source:NCBI gene;Acc:423473]	5	50105817	50190209	-1	protein_coding	0.152892860118038	5.55104040663237	3.40525556971493	0.0649890463503147	0.131626888876554
ENSGALG00000011439	RBMS3	RNA binding motif single stranded interacting protein 3 [Source:NCBI gene;Acc:420661]	2	38854063	39545916	1	protein_coding	1.04584161283975	1.36728141529763	6.61481464655728	0.0101133864646226	0.0294658551376806
ENSGALG00000011442	TGFBR2	transforming growth factor beta receptor 2 [Source:NCBI gene;Acc:396399]	2	39748110	39810215	1	protein_coding	-0.0379029871036745	1.42869857955964	0.00998823429263473	0.920391043604297	0.948592319799888
ENSGALG00000011445	AAMP	angio associated migratory cell protein [Source:NCBI gene;Acc:769880]	7	22565740	22573403	1	protein_coding	-0.0427900749273253	5.01199967834954	0.184527614298576	0.66751081008798	0.755908648781553
ENSGALG00000011446	TNFAIP2	TNF alpha induced protein 2 [Source:NCBI gene;Acc:423477]	5	50330268	50347510	1	protein_coding	-1.89876528867575	1.63384770075892	25.3988011971154	4.66207742856626e-07	3.73546819313034e-06
ENSGALG00000011448	ERI1	exoribonuclease 1 [Source:NCBI gene;Acc:422629]	4	49511007	49520346	1	protein_coding	-0.0408549498483995	5.40472580929122	0.220989062936001	0.638287333263473	0.733832499096248
ENSGALG00000011450		leukotriene C4 synthase-like [Source:NCBI gene;Acc:770665]	13	14271909	14274538	1	protein_coding	-4.46151701255131	-0.0407781107613098	14.8676889760773	0.000115321482216523	0.000595782699796113
ENSGALG00000011452	ARPC2	actin related protein 2/3 complex subunit 2 [Source:NCBI gene;Acc:429041]	7	22569989	22587368	-1	protein_coding	0.255351536105719	7.87557113664593	45.1025845757084	1.86978465412041e-11	2.44322995963141e-10
ENSGALG00000011455	CL2	liver ribonuclease A [Source:NCBI gene;Acc:422633]	4	49624941	49625982	-1	protein_coding	-1.63374834773857	-0.653763177766543	1.48688855700763	0.222699846010112	0.338630157199503
ENSGALG00000011456	CDK17	cyclin dependent kinase 17 [Source:NCBI gene;Acc:417920]	1	45821229	45909169	-1	protein_coding	0.145913010717258	4.70995609949303	1.72772969153307	0.188701096783645	0.304758401583392
ENSGALG00000011457	CCNI	cyclin I [Source:NCBI gene;Acc:422634]	4	49640272	49655415	1	protein_coding	-0.122697886263808	8.1561031171808	12.6028332769262	0.000385162468185298	0.00174071153493496
ENSGALG00000011464	EIF5	eukaryotic translation initiation factor 5 [Source:NCBI gene;Acc:423479]	5	50410078	50417416	1	protein_coding	0.300850320734512	8.69386145264103	104.83931259289	1.32453199720663e-24	3.99074557946252e-23
ENSGALG00000011465	STT3B	STT3B, catalytic subunit of the oligosaccharyltransferase complex [Source:NCBI gene;Acc:428444]	2	40078293	40127386	1	protein_coding	0.179483054156321	3.22454480558538	0.902988241940623	0.341981715376708	0.465321475625162
ENSGALG00000011468	IGFBP5	insulin like growth factor binding protein 5 [Source:NCBI gene;Acc:424220]	7	23232312	23248990	1	protein_coding	0.615361609542719	3.24172293668381	10.4298616923523	0.00123994028032157	0.0048519595155195
ENSGALG00000011469	IGFBP2	insulin like growth factor binding protein 2 [Source:NCBI gene;Acc:396315]	7	23255548	23307791	-1	protein_coding	-1.3695113442604	4.79433106440172	149.960982566371	1.76802345224268e-34	8.05703020715757e-33
ENSGALG00000011475	RPL37A	ribosomal protein L37a [Source:NCBI gene;Acc:769981]	7	23330690	23372262	-1	protein_coding	-0.17155786243917	12.2885542935635	959.731783526558	1.01696248527739e-210	3.835351276372e-208
ENSGALG00000011476	SEPTIN11	septin 11 [Source:NCBI gene;Acc:422635]	4	49658327	49708196	-1	protein_coding	-0.150596422354764	5.17917011329193	2.5706776903463	0.108861086973242	0.195271517722376
ENSGALG00000011481	GPD1L	glycerol-3-phosphate dehydrogenase 1-like [Source:NCBI gene;Acc:420664]	2	40263892	40286452	1	protein_coding	-3.17432994962052	0.116764305066315	12.0807754382101	0.000509444044657853	0.00222872027292749
ENSGALG00000011483	MPC1L	mitochondrial pyruvate carrier 1-like [Source:NCBI gene;Acc:428592]	3	42945334	42953613	1	protein_coding	-0.342785137357084	2.56257042581555	2.02552009660442	0.154675960304763	0.260324326101892
ENSGALG00000011484	CMTM8	CKLF like MARVEL transmembrane domain containing 8 [Source:NCBI gene;Acc:420665]	2	40304543	40340905	1	protein_coding	0.0325614261452889	5.03684282290415	0.108537195513057	0.741815703268981	0.818609458849041
ENSGALG00000011488	CMTM7	CKLF like MARVEL transmembrane domain containing 7 [Source:NCBI gene;Acc:420666]	2	40345059	40372785	1	protein_coding	1.37004922665192	4.44591623264496	110.892740201849	6.24603161199527e-26	1.99162821400561e-24
ENSGALG00000011489	TBXT	T brachyury transcription factor [Source:NCBI gene;Acc:395782]	3	43047577	43055477	1	protein_coding	-0.566946201862408	0.651095266898079	1.07294529290901	0.300281120338578	0.421806431193993
ENSGALG00000011491	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:NCBI gene;Acc:420668]	2	40398740	40421230	-1	protein_coding	-0.142820918510596	6.49668462281796	5.71312340746521	0.016838553885273	0.0445376696114223
ENSGALG00000011492	XRCC5	X-ray repair cross complementing 5 [Source:NCBI gene;Acc:424222]	7	23496750	23539803	-1	protein_coding	0.138070059406007	5.74353758864344	3.17295389886113	0.074866928166257	0.148122212980165
ENSGALG00000011493	TMEM169	transmembrane protein 169 [Source:NCBI gene;Acc:424223]	7	23551701	23559373	-1	protein_coding	0.0951014978838514	3.83618884944428	0.395982103688362	0.52917159523331	0.639713556084706
ENSGALG00000011494	CNOT10	CCR4-NOT transcription complex subunit 10 [Source:NCBI gene;Acc:420669]	2	40442858	40472053	1	protein_coding	-0.157704671595853	3.77448790328901	1.04672242276285	0.306263151728877	0.427408458652383
ENSGALG00000011497	PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:NCBI gene;Acc:424224]	7	23565554	23577911	1	protein_coding	0.424439251756162	4.6595724377977	13.8924469599551	0.000193574817579928	0.00094853395155541
ENSGALG00000011498	TCAIM	T-cell activation inhibitor, mitochondrial [Source:NCBI gene;Acc:420670]	2	40558064	40579978	-1	protein_coding	0.337413036410632	4.33017968043659	7.00184401340313	0.0081425795902731	0.024479217421335
ENSGALG00000011499	SCARB2	scavenger receptor class B member 2 [Source:NCBI gene;Acc:422638]	4	49916846	49938073	1	protein_coding	0.621800931542332	4.8604035122183	33.7625348864283	6.22665365620164e-09	6.24779000347499e-08
ENSGALG00000011504	TMPO	thymopoietin [Source:NCBI gene;Acc:417923]	1	46668979	46691156	1	protein_coding	-0.0272759080170013	5.79017259553048	0.128461100009745	0.720032989432295	0.800793248466647
ENSGALG00000011505	MARK3	microtubule affinity regulating kinase 3 [Source:NCBI gene;Acc:423480]	5	50439883	50500972	1	protein_coding	-0.497512209143719	5.65021112901309	38.6516117372474	5.06614063944221e-10	5.72992556086654e-09
ENSGALG00000011506	NUP54	nucleoporin 54 [Source:NCBI gene;Acc:422639]	4	49938453	49950091	1	protein_coding	0.137800182549619	3.12295311425758	0.494890212664074	0.481753964369086	0.598892288142684
ENSGALG00000011511	CKB	creatine kinase B [Source:NCBI gene;Acc:396248]	5	50513973	50524885	-1	protein_coding	0.793457932374565	8.44528779080925	600.164421493943	1.54182845880447e-132	3.3725955707889e-130
ENSGALG00000011514	SLC25A3	solute carrier family 25 member 3 [Source:NCBI gene;Acc:417924]	1	46695138	46703045	1	protein_coding	-0.0215233595717282	8.47359444083952	0.473223076159355	0.491508127730864	0.609343050667928
ENSGALG00000011515	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit [Source:NCBI gene;Acc:424226]	7	23626750	23643336	1	protein_coding	0.201462510616072	4.79400311937999	3.48514513104282	0.0619219314728952	0.126492372902326
ENSGALG00000011518	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-) [Source:NCBI gene;Acc:428446]	2	41055004	41087064	1	protein_coding	-0.301418182260404	2.99350023461494	2.16424245900044	0.14125421887799	0.241013633676845
ENSGALG00000011522	TRMT61A	tRNA methyltransferase 61A [Source:NCBI gene;Acc:423481]	5	50525667	50547048	1	protein_coding	0.131783768510258	4.73852270445754	1.43864225419518	0.230359179628594	0.347892619110458
ENSGALG00000011528		kinesin light chain 1 [Source:NCBI gene;Acc:423484]	5	50621149	50662604	1	protein_coding	-0.272536986357694	3.86242852980546	3.32817568008065	0.0681023743854768	0.136792592957568
ENSGALG00000011529	NAAA	N-acylethanolamine acid amidase [Source:NCBI gene;Acc:422641]	4	49974752	49982898	-1	protein_coding	-0.57798453405378	0.0661303754173287	0.560129149809461	0.454208210831824	0.573305216993697
ENSGALG00000011531	APAF1	apoptotic peptidase activating factor 1 [Source:NCBI gene;Acc:417926]	1	46718130	46743511	1	protein_coding	-1.25863916619807	-0.217662372744005	1.63961558474988	0.200378219588626	0.317706320942661
ENSGALG00000011532	CYP27C1	cytochrome P450 family 27 subfamily C member 1 [Source:NCBI gene;Acc:424227]	7	23656426	23668770	1	protein_coding	-0.537234508512589	0.718209876555881	1.03330670249177	0.309383281773186	0.430499707089016
ENSGALG00000011533	XRCC3	X-ray repair cross complementing 3 [Source:NCBI gene;Acc:423485]	5	50665051	50674947	-1	protein_coding	0.0572061799188396	3.82481986036234	0.142286193766125	0.706018721818824	0.788494512461194
ENSGALG00000011534	ZFYVE21	zinc finger FYVE-type containing 21 [Source:NCBI gene;Acc:423486]	5	50675344	50685676	1	protein_coding	-0.258424374744749	5.07902061165363	7.05871612844872	0.00788805081098846	0.0238110410122068
ENSGALG00000011537	PDE10A	phosphodiesterase 10A [Source:NCBI gene;Acc:421574]	3	43276034	43439484	1	protein_coding	-0.219020599925159	3.70587516566709	1.92179749270098	0.165658641214961	0.275518333176403
ENSGALG00000011541	BIN1	bridging integrator 1 [Source:NCBI gene;Acc:424228]	7	23682689	23766446	1	protein_coding	-0.263982180432149	4.75468414715113	5.87200697579489	0.0153835040393968	0.0412780627278908
ENSGALG00000011543	SDAD1	SDA1 domain containing 1 [Source:NCBI gene;Acc:422642]	4	49984208	49998626	-1	protein_coding	0.314742536404127	4.97979379301671	9.62824296947802	0.00191607822797263	0.00706784066756715
ENSGALG00000011544	BCL2L14	BCL2 like 14 [Source:NCBI gene;Acc:419096]	1	71628882	71641293	1	protein_coding	-2.86978237057189	-0.493296482031989	4.46058862241451	0.0346855432124728	0.0794796163452984
ENSGALG00000011548	PPP1R13B	protein phosphatase 1 regulatory subunit 13B [Source:NCBI gene;Acc:423487]	5	50687646	50750275	-1	protein_coding	-0.434986078324725	1.01366604516049	0.90578602026038	0.341234989411969	0.464538485712778
ENSGALG00000011549	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B [Source:NCBI gene;Acc:417927]	1	46756977	47167938	-1	protein_coding	0.026683365050171	0.303166806387723	0.0016246429627329	0.967848484739256	0.977261284057819
ENSGALG00000011557	UHRF1BP1L	UHRF1 binding protein 1 like [Source:NCBI gene;Acc:417929]	1	47185502	47238128	-1	protein_coding	-1.02957338710365	0.75063516249381	3.7921097140629	0.0514947048379476	0.108914636784497
ENSGALG00000011560	PACRG	PARK2 coregulated [Source:NCBI gene;Acc:421576]	3	44391258	44584053	-1	protein_coding	0.794922605664534	2.62505899072426	10.8061037808321	0.00101165989647486	0.00405888638582008
ENSGALG00000011564	RUFY3	RUN and FYVE domain containing 3 [Source:NCBI gene;Acc:422645]	4	50027838	50078064	1	protein_coding	-0.459123862221295	4.70801250977093	17.1209396487066	3.50734752310581e-05	0.000201460056123364
ENSGALG00000011565	TDRD9	tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]	5	50786850	50808516	1	protein_coding	-0.468781613392095	0.902633759370183	0.94602415366001	0.330733383754619	0.452889823228279
ENSGALG00000011566	GYPC	glycophorin C (Gerbich blood group) [Source:NCBI gene;Acc:424230]	7	24024963	24051622	-1	protein_coding	-0.393009041781414	1.82863730414581	1.49740571115545	0.221070967503783	0.338630157199503
ENSGALG00000011569	SCYL2	SCY1 like pseudokinase 2 [Source:NCBI gene;Acc:417930]	1	47252693	47283648	1	protein_coding	-0.0244705000637446	2.61632433697492	0.0107493293335201	0.917424114243466	0.947648504821969
ENSGALG00000011570	ILF2	interleukin enhancer binding factor 2 [Source:NCBI gene;Acc:425709]	25	3345282	3351236	-1	protein_coding	0.101474679911036	6.93067000221675	3.84555466594589	0.0498780215731692	0.10621415925735
ENSGALG00000011571	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:NCBI gene;Acc:421578]	3	45283852	45353246	1	protein_coding	0.83500652674275	2.45841391315004	10.4563902771565	0.00122225887513958	0.00479306035044875
ENSGALG00000011572	ASPG	asparaginase [Source:NCBI gene;Acc:772201]	5	50822509	50872096	1	protein_coding	0.181842759024606	3.53952791020916	1.16547316895125	0.280333338531334	0.399292118131971
ENSGALG00000011573	MOB1B	MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801]	4	50089708	50124266	1	protein_coding	0.135299161608097	5.15960481168421	2.03445593018745	0.153769198778163	0.258973471979792
ENSGALG00000011577	CNTNAP5	contactin associated protein like 5 [Source:NCBI gene;Acc:424231]	7	24417886	24674006	-1	protein_coding	-0.128803977774065	-0.0407867463096391	0.0240955902243618	0.876641934981963	0.919786104934988
ENSGALG00000011581	KIF26A	kinesin family member 26A [Source:NCBI gene;Acc:423489]	5	50931834	50997535	1	protein_coding	-0.1402970255724	2.14142132651234	0.245494267342527	0.620265725362072	0.719771484168168
ENSGALG00000011590	TMEM179	transmembrane protein 179 [Source:NCBI gene;Acc:423491]	5	51598336	51605594	-1	protein_coding	2.74833364255677	-0.49330159971216	3.87141417114308	0.0491151211456739	0.104937041508291
ENSGALG00000011592	MRAS	muscle RAS oncogene homolog [Source:NCBI gene;Acc:395149]	7	25228579	25265411	1	protein_coding	0.186370726697107	6.06522605540325	7.19442152225793	0.0073130561854625	0.0222607557752305
ENSGALG00000011593	TMEM177	transmembrane protein 177 [Source:NCBI gene;Acc:424232]	7	25292679	25297091	1	protein_coding	0.303221067563917	3.90619715026663	4.19181805832663	0.0406195140385372	0.0911106696143316
ENSGALG00000011594	NR1H4	nuclear receptor subfamily 1 group H member 4 [Source:NCBI gene;Acc:373902]	1	47342861	47375651	1	protein_coding	-2.8697818393915	-0.493296734561724	4.4605874640055	0.0346855667343266	0.0794796163452984
ENSGALG00000011596	PTPN4	protein tyrosine phosphatase, non-receptor type 4 [Source:NCBI gene;Acc:424234]	7	25353898	25421281	1	protein_coding	2.20875477820644	-0.156269345164744	4.49172868254642	0.0340592203291053	0.0794796163452984
ENSGALG00000011605	EPB41L5	erythrocyte membrane protein band 4.1 like 5 [Source:NCBI gene;Acc:424235]	7	25427554	25471015	1	protein_coding	0.222894875088504	1.70171250928026	0.430847521863903	0.511573374981381	0.624172021661241
