geneSymbol	Chromosome.scaffold.name	Gene.start..bp.	Gene.end..bp.	Strand	Gene.type	Gene.name	Gene.description	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005014476	5	22979387	23001904	1	protein_coding	CAPN3	calpain 3 [Source:NCBI gene;Acc:107314753]	1.0579071487531	4.3569988010971	2.05459367743298	0.151747731176482	0.190343102188223
ENSCJPG00005014477	5	23007683	23050363	-1	protein_coding	ZNF106	zinc finger protein 106-like [Source:NCBI gene;Acc:107314750]	3.21550848844812	9.95919278424303	339.221599169252	9.42742346298487e-76	3.07174218054951e-74
ENSCJPG00005014478	5	23040078	23072816	1	protein_coding	SNAP23	synaptosome associated protein 23 [Source:NCBI gene;Acc:107314755]	-1.43480303472498	6.39112175658272	20.514526923035	5.91803981086695e-06	1.37800868851873e-05
ENSCJPG00005014479	5	23078765	23082883	-1	protein_coding		leucine rich repeat containing 57 [Source:NCBI gene;Acc:107314897]	2.55285540994327	6.46313254275173	93.2558597924442	4.59526986904712e-22	3.12484853068843e-21
ENSCJPG00005014480	5	23082542	23086417	1	protein_coding	HAUS2	HAUS augmin like complex subunit 2 [Source:NCBI gene;Acc:107314896]	0.758133958439031	5.57154424811458	19.9910837134978	7.78041164472324e-06	1.79190887094956e-05
ENSCJPG00005014481	5	23093513	23174671	1	protein_coding		StAR related lipid transfer domain containing 9 [Source:NCBI gene;Acc:107314893]	-1.35649127932348	5.14937228241834	23.9305389053075	9.98747953153501e-07	2.51012297704574e-06
ENSCJPG00005014482	5	23180275	23205867	-1	protein_coding		codanin 1 [Source:NCBI gene;Acc:107314894]	-0.872690413721758	5.32806754495198	19.8240100650606	8.49093798026995e-06	1.94738477371402e-05
ENSCJPG00005014603	5	23205603	23207939	1	protein_coding		myb-related transcription factor, partner of profilin-like [Source:NCBI gene;Acc:107314900]	2.2143289333442	5.57674148930621	87.0015727881431	1.08434912173571e-20	6.96941742435552e-20
ENSCJPG00005014604	5	23219072	23221813	-1	protein_coding			2.50800279040418	4.14716050458493	53.5491750690426	2.52200295895119e-13	1.06884887307932e-12
ENSCJPG00005014605	5	23229402	23263122	-1	protein_coding	TTBK2	tau tubulin kinase 2 [Source:NCBI gene;Acc:107314898]	2.81511919983283	4.39333374195301	53.442786723707	2.6623463801666e-13	1.12609343921502e-12
ENSCJPG00005014606	5	23293135	23297180	1	protein_coding		photoreceptor outer segment membrane glycoprotein 2 [Source:NCBI gene;Acc:107314871]	3.47031882718345	1.86890935266013	53.5780158872961	2.48524937315235e-13	1.05396942310789e-12
ENSCJPG00005014608	5	23303165	23344277	-1	protein_coding	UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:NCBI gene;Acc:107314854]	-1.53420543263156	6.80768888935697	59.8930770077193	1.00153121882352e-14	4.65846507395678e-14
ENSCJPG00005014955	5	23351314	23371723	1	protein_coding	TMEM62	transmembrane protein 62 [Source:NCBI gene;Acc:107314863]	-2.19950240543413	6.3996179248962	140.588384640587	1.97947254423286e-32	2.07262419337323e-31
ENSCJPG00005014956	5	23374671	23381868	-1	protein_coding		prostaglandin reductase 2 [Source:NCBI gene;Acc:107314872]	-1.59347313800515	3.99475835877477	40.5069930185136	1.9591360905768e-10	6.7422900474845e-10
ENSCJPG00005014957	5	23418840	23434157	1	protein_coding		ELM2 and Myb/SANT domain containing 1 [Source:NCBI gene;Acc:107314857]	-2.47861889140345	4.65230199355452	77.4761657700258	1.34333755247151e-18	7.75272323888094e-18
ENSCJPG00005014958	5	23446435	23447782	-1	protein_coding	DNAL1	dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]	4.26797335719183	4.59220077937672	123.802459029885	9.3062181435048e-29	8.43880837692152e-28
ENSCJPG00005014959	5	23458007	23462637	-1	protein_coding		acyl-coenzyme A thioesterase 5-like [Source:NCBI gene;Acc:107314870]	0.043553352128219	4.76454500178944	0.0170755197090164	0.896033729361188	0.913521023188347
ENSCJPG00005014960	5	23463762	23467474	-1	protein_coding		acyl-coenzyme A thioesterase 1-like [Source:NCBI gene;Acc:107314868]	-0.0200531701173616	4.1131010641099	0.00504341488418447	0.943384222272931	0.95330205471903
ENSCJPG00005014961	5	23473004	23476348	-1	protein_coding		acyl-coenzyme A thioesterase 5-like [Source:NCBI gene;Acc:107314866]	0.708299668761988	2.84398070841073	4.08523496216462	0.0432594363202868	0.0603234733658199
ENSCJPG00005014962	5	23481162	23482985	-1	protein_coding	RIOX1	ribosomal oxygenase 1 [Source:NCBI gene;Acc:107314864]	-1.11968111446388	4.49216878116004	20.657200102859	5.49302302926063e-06	1.28480197973606e-05
ENSCJPG00005014963	5	23496695	23573963	1	protein_coding	NUMB	NUMB endocytic adaptor protein [Source:NCBI gene;Acc:107314861]	-1.18789162531833	6.02445683992066	44.5929815653233	2.42559610981975e-11	8.95174882226434e-11
ENSCJPG00005014964	5	23578416	23601747	-1	protein_coding	PAPLN	papilin, proteoglycan like sulfated glycoprotein [Source:NCBI gene;Acc:107314855]	0.675125102399224	5.67248062319875	7.73847505918785	0.00540564318992643	0.00876737440017842
ENSCJPG00005014965	5	23640476	23656643	-1	protein_coding	PSEN1	presenilin 1 [Source:NCBI gene;Acc:107314867]	1.3752856900623	5.68808228796038	48.6432408068465	3.07024636901276e-12	1.20331123746996e-11
ENSCJPG00005014966	5	23662139	23667909	-1	protein_coding			-0.0959956998086011	6.1589706467412	0.379391391983315	0.537929133129235	0.585834446820553
ENSCJPG00005014967	5	23669560	23684348	-1	protein_coding	RBM25	RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]	0.703074860937607	6.53269573829163	19.9265568776609	8.04746688654743e-06	1.84898414517734e-05
ENSCJPG00005014968	5	23693270	23714491	1	protein_coding	ZFYVE1	zinc finger FYVE-type containing 1 [Source:NCBI gene;Acc:107314859]	0.945753701213621	6.24575558957343	13.6408526371638	0.000221316909028242	0.000433258274863434
ENSCJPG00005014969	5	23722701	23733684	-1	protein_coding		DDB1 and CUL4 associated factor 4 [Source:NCBI gene;Acc:107314865]	1.43163937382958	6.47630968677513	42.7207031676663	6.3140478093907e-11	2.26204351635719e-10
ENSCJPG00005014970	5	23778797	23782453	1	lncRNA			2.1426766697033	-2.06469885299978	4.11618904914317	0.0424746573557428	0.0593539880066002
ENSCJPG00005014971	5	23818785	23906763	1	protein_coding	DPF3	double PHD fingers 3 [Source:NCBI gene;Acc:107314888]	-2.61434475614462	3.36537373522175	62.3476618190339	2.87873021709957e-15	1.38041181575261e-14
ENSCJPG00005014972	5	23942627	24139795	-1	protein_coding	RGS6	regulator of G protein signaling 6 [Source:NCBI gene;Acc:107314886]	1.03910173383885	3.3625059630627	12.3531020849399	0.000440254326291753	0.000830890356237252
ENSCJPG00005014973	5	24191742	24334977	-1	protein_coding	SIPA1L1	signal induced proliferation associated 1 like 1 [Source:NCBI gene;Acc:107314891]	1.002178053625	8.12407402890164	50.6168314639408	1.12278002421394e-12	4.54885630884907e-12
ENSCJPG00005014974	5	24420699	24495267	-1	protein_coding	PCNX1	pecanex 1 [Source:NCBI gene;Acc:107314895]	1.87236814133274	8.81985808763597	166.346841035715	4.64624979015542e-38	5.99057719422855e-37
ENSCJPG00005014975	5	24510919	24545703	1	protein_coding	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:NCBI gene;Acc:107314878]	0.224397204778806	4.46961220048766	0.446464015688203	0.504018937628761	0.552913721580421
ENSCJPG00005014976	5	24577853	24603400	-1	protein_coding	TTC9	tetratricopeptide repeat domain 9 [Source:NCBI gene;Acc:107314882]	0.863695778486919	5.18630865233176	2.45189287231739	0.117383240378881	0.150548763295992
ENSCJPG00005014977	5	24620689	24627188	1	protein_coding	MED6	mediator complex subunit 6 [Source:NCBI gene;Acc:107314881]	-0.39600437615663	5.7126835268854	3.57011765945478	0.0588281428320913	0.080229300355003
ENSCJPG00005014978	5	24631834	24633999	1	protein_coding	ADAM20	disintegrin and metalloproteinase domain-containing protein 20-like [Source:NCBI gene;Acc:107314880]	8.41035090327129	6.68270399376008	909.166717546816	9.97924394248256e-200	1.91840985550285e-197
ENSCJPG00005014979	5	24634833	24641500	1	protein_coding		synaptojanin 2 binding protein [Source:NCBI gene;Acc:107314883]	0.532621123352254	4.44369178733597	4.23171875518035	0.0396752438984212	0.0556930915445965
ENSCJPG00005014980	5	24694775	24709252	1	protein_coding		desumoylating isopeptidase 2-like [Source:NCBI gene;Acc:107314905]	1.93947046784519	3.93480541921986	16.3701388976658	5.20996032775216e-05	0.000110170803366745
ENSCJPG00005014981	5	24713109	24744337	1	protein_coding	COX16	cytochrome c oxidase assembly protein COX16 homolog, mitochondrial [Source:NCBI gene;Acc:107314906]	-0.530335751344025	3.31376469653351	2.50007391191987	0.113840955129272	0.146357153842381
ENSCJPG00005014982	5	24770609	24775034	-1	protein_coding			-5.62132511194802	-1.5569471979358	17.7841771592748	2.47432420095103e-05	5.41820349004245e-05
ENSCJPG00005014983	5	24786937	24864026	1	protein_coding	SLC8A3	solute carrier family 8 member A3 [Source:HGNC Symbol;Acc:HGNC:11070]	-2.02159119909983	2.69664666735632	19.8027742026835	8.58579716251298e-06	1.96796667046798e-05
ENSCJPG00005014984	5	24867664	24869978	1	protein_coding			-1.49504470231231	0.111539858446857	5.89874577993607	0.0151516704836275	0.022818308921054
ENSCJPG00005014985	5	24880360	24997317	-1	protein_coding	SMOC1	SPARC related modular calcium binding 1 [Source:NCBI gene;Acc:107314904]	-1.62174755303111	4.81270617182295	43.4084622093808	4.44262746873703e-11	1.6077761758095e-10
ENSCJPG00005014986	5	25030659	25035153	-1	protein_coding	SRSF5	serine and arginine rich splicing factor 5 [Source:NCBI gene;Acc:107314910]	-1.37783062701277	7.08955925366625	70.8273983621843	3.89884757180573e-17	2.08720260986893e-16
ENSCJPG00005014987	5	25041876	25098655	-1	protein_coding	SUSD6	sushi domain containing 6 [Source:NCBI gene;Acc:107314909]	1.31475460653381	6.12719807804617	45.8522050483009	1.27519508631356e-11	4.79639020530071e-11
ENSCJPG00005014988	5	25104356	25109986	1	protein_coding			6.82257704789031	6.24303952914414	664.971685284394	1.23914192047562e-146	1.19106321396117e-144
ENSCJPG00005014989	5	25125836	25140210	-1	protein_coding	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:NCBI gene;Acc:107314911]	-1.99271550583505	0.283649660847217	8.82959999209205	0.00296383344993188	0.00498440506005516
ENSCJPG00005014990	5	25146780	25154220	-1	protein_coding	SLC39A9	solute carrier family 39 member 9 [Source:NCBI gene;Acc:107314912]	0.830430480352512	5.10521036230004	18.1992575090575	1.98956382706232e-05	4.39776647251306e-05
ENSCJPG00005014991	5	25154241	25160397	1	protein_coding	ERH	ERH mRNA splicing and mitosis factor [Source:NCBI gene;Acc:107314913]	1.3542370093591	6.84547037706754	61.6290952379808	4.14646076930077e-15	1.96770085976396e-14
ENSCJPG00005014992	5	25172200	25227965	-1	protein_coding	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:NCBI gene;Acc:107314903]	0.259973287176492	4.103293086758	0.345298589454988	0.556786626685485	0.604214852464113
ENSCJPG00005014993	5	25239481	25247415	-1	protein_coding	EXD2	exonuclease 3'-5' domain containing 2 [Source:NCBI gene;Acc:107314902]	0.870169605173552	4.04828921622349	11.4901505043768	0.000699659711020532	0.00128550686081035
ENSCJPG00005014994	5	25255177	25312332	1	protein_coding	DCAF5	DDB1 and CUL4 associated factor 5 [Source:NCBI gene;Acc:107314901]	-0.052949826213558	6.26595124686293	0.0743045415426309	0.785169480741548	0.81638261116207
ENSCJPG00005015001	5	25322939	25402802	1	protein_coding		alpha-actinin-1 [Source:NCBI gene;Acc:107314914]	-0.232339834108054	7.83470516929004	0.821641698193616	0.364700608748778	0.416083353269229
ENSCJPG00005016593	5	25401102	25464596	-1	protein_coding	MEIS2	homeobox protein Meis2 [Source:NCBI gene;Acc:107314966]	-4.75480483212949	3.34304264398418	113.080157912118	2.07225593875127e-26	1.70535308932167e-25
ENSCJPG00005016594	5	25472819	25473848	1	lncRNA			-4.41576122138674	0.478499927574921	42.7589066558758	6.19193168191659e-11	2.22077788532023e-10
ENSCJPG00005016596	5	25506352	25671991	1	lncRNA			-3.62050453591133	-0.183670139505654	18.4828650882377	1.71438720656879e-05	3.81716234179736e-05
ENSCJPG00005016597	5	25736386	25782266	1	lncRNA			-3.42148101111504	-1.0621674305422	10.8099467386741	0.00100956206920713	0.00181449338242687
ENSCJPG00005016598	5	25793648	25851886	1	lncRNA			-1.08341885630723	0.11005117469452	4.12149853673483	0.0423415568634935	0.0591938105696895
ENSCJPG00005016599	5	25858098	25910467	1	protein_coding	SPRED1	sprouty related EVH1 domain containing 1 [Source:NCBI gene;Acc:107314948]	-0.828571032836705	4.46146621820645	12.2694485008393	0.000460434321636677	0.000866424177676534
ENSCJPG00005016600	5	25935789	25940982	1	protein_coding	FAM98B	family with sequence similarity 98 member B [Source:NCBI gene;Acc:107314953]	-0.809658405990738	4.80875341780636	16.0373307090578	6.210579232445e-05	0.000130184467522105
ENSCJPG00005016601	5	25947641	25978499	-1	protein_coding	RASGRP1	RAS guanyl releasing protein 1 [Source:NCBI gene;Acc:107314952]	1.5752825620894	5.21557906749352	45.3763917820819	1.62582351607828e-11	6.07361664848208e-11
ENSCJPG00005016602	5	25976750	26016974	1	protein_coding		Rho GTPase activating protein 11A [Source:NCBI gene;Acc:107314969]	0.543704221716129	7.5559858164754	13.6387800065273	0.000221561352959383	0.00043369264324317
ENSCJPG00005016603	5	26019139	26042781	1	protein_coding	SCG5	secretogranin V [Source:NCBI gene;Acc:107314970]	4.07547767111787	6.70564784950263	409.478488001413	4.7604325075059e-91	2.00689812553275e-89
ENSCJPG00005016604	5	26062790	26067121	1	protein_coding	GREM1	gremlin 1, DAN family BMP antagonist [Source:NCBI gene;Acc:107314976]	1.13599029087048	1.79945466888374	2.25998542621616	0.132755310344317	0.168394811177061
ENSCJPG00005016605	5	26088955	26241343	-1	protein_coding	FMN1	formin 1 [Source:NCBI gene;Acc:107314960]	-3.0725809857046	5.03986921626706	18.0055545009377	2.20261346173843e-05	4.84973556161489e-05
ENSCJPG00005016614	5	26264049	26427156	1	protein_coding	RYR3	ryanodine receptor 3 [Source:NCBI gene;Acc:107314933]	-1.19805700003286	4.50764625305963	19.0057255384173	1.30326803941253e-05	2.93682156718631e-05
ENSCJPG00005016621	5	26428259	26501829	-1	protein_coding	AVEN	apoptosis and caspase activation inhibitor [Source:NCBI gene;Acc:107314937]	1.43475733295442	6.1767825368859	33.6471711321416	6.60708941180946e-09	2.04203676611937e-08
ENSCJPG00005016623	5	26506635	26508221	1	protein_coding	CHRM5	cholinergic receptor muscarinic 5 [Source:NCBI gene;Acc:107314936]	5.47631746769087	0.893518612242678	31.5036725696	1.99063402126142e-08	5.88194719101284e-08
ENSCJPG00005016624	5	26513928	26516511	-1	protein_coding		fibrinogen-like protein 1 [Source:NCBI gene;Acc:107314938]	2.79682673390288	2.01425572135076	17.0976363545527	3.55064668592602e-05	7.63764483498286e-05
ENSCJPG00005016625	5	26527908	26534443	-1	protein_coding	EMC7	ER membrane protein complex subunit 7 [Source:NCBI gene;Acc:107314939]	-0.893177881570394	5.07604755690972	10.3529034868424	0.00129271196582599	0.00228936847821638
ENSCJPG00005016626	5	26546906	26553192	-1	protein_coding	KATNBL1	katanin regulatory subunit B1 like 1 [Source:NCBI gene;Acc:107314964]	-0.526363847143697	5.71735306806281	9.53621327440192	0.00201456954848419	0.00346963671385594
ENSCJPG00005016627	5	26553858	26559730	-1	lncRNA			-0.163626596577342	0.914890624321685	0.114502962361427	0.735074686173459	0.771979009396262
ENSCJPG00005016628	5	26653483	26654743	-1	lncRNA			0.302268660500539	-2.7349055309994	0.0376207942243481	0.846206571408238	0.869546457598459
ENSCJPG00005016629	5	26745182	26747070	-1	lncRNA			4.8491814815468	0.333907356719227	5.30609898902851	0.0212508889260458	0.0312186373769146
ENSCJPG00005016630	5	26822360	26873601	-1	lncRNA			4.56543178577279	0.644062003980526	51.7661378211162	6.25208296391021e-13	2.58084695937749e-12
ENSCJPG00005016631	5	26822360	26838743	1	lncRNA			3.73555241970758	-2.53024267813514	5.8960402023637	0.0151749641285906	0.022842652134369
ENSCJPG00005016632	5	26910309	26922936	1	protein_coding	THBS1	thrombospondin 1 [Source:NCBI gene;Acc:107314919]	-4.18173397000079	7.34849576327528	347.360495031471	1.59197168920656e-77	5.35973095504499e-76
ENSCJPG00005016634	5	26928228	27127359	-1	protein_coding	FSIP1	fibrous sheath interacting protein 1 [Source:NCBI gene;Acc:107314920]	5.66846549275793	7.695829697059	574.305228918682	6.49860002531091e-127	4.62700321802137e-125
ENSCJPG00005016635	5	26995088	27022356	-1	protein_coding	GPR176	G protein-coupled receptor 176 [Source:NCBI gene;Acc:107314921]	0.21043734757706	3.67210693630535	0.372360566121772	0.54172036067921	0.58956251209789
ENSCJPG00005016636	5	27023751	27052375	1	protein_coding	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:NCBI gene;Acc:107314918]	-0.500081753191043	6.61324013949807	10.48851561689	0.00120118836692365	0.0021381152931241
ENSCJPG00005016637	5	27053242	27057724	-1	protein_coding	SRP14	signal recognition particle 14 [Source:NCBI gene;Acc:107314922]	0.85271258391707	6.95666097592475	11.2394503827945	0.000800768652980298	0.00145859167944791
ENSCJPG00005016638	5	27087191	27129874	-1	protein_coding	BMF	Bcl2 modifying factor [Source:NCBI gene;Acc:107314971]	-0.882733358218056	4.29359598557944	5.8398265487405	0.0156673710655973	0.0235157355844037
ENSCJPG00005016640	5	27203093	27444739	1	protein_coding	GPHN	gephyrin [Source:NCBI gene;Acc:107314962]	1.34727718503277	5.81380229723886	53.8392672390122	2.17580418373869e-13	9.27031463390792e-13
ENSCJPG00005017283	5	27451974	27457744	1	protein_coding			6.49014783542477	8.61285337198144	39.7761967437479	2.84794926432752e-10	9.6798049252886e-10
ENSCJPG00005017284	5	27488774	27507874	1	protein_coding	MPP5	membrane palmitoylated protein 5 [Source:NCBI gene;Acc:107314973]	0.44388248066022	6.10912137007701	6.6550301240945	0.00988762994404896	0.0153885846862368
ENSCJPG00005017285	5	27512331	27517949	-1	protein_coding	ATP6V1D	ATPase H+ transporting V1 subunit D [Source:NCBI gene;Acc:107314927]	0.843825180995986	6.84466473694309	16.3308644669182	5.31905310672054e-05	0.000112354111552132
ENSCJPG00005017286	5	27519869	27525844	1	protein_coding	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha [Source:NCBI gene;Acc:107314926]	-0.0660888448399409	7.33180648977698	0.189447337814386	0.663376991972044	0.70589833353651
ENSCJPG00005017287	5	27529341	27536734	1	protein_coding	PLEK2	pleckstrin 2 [Source:NCBI gene;Acc:107314925]	0.426436523083759	2.7169304909703	1.62733604925504	0.202071906640842	0.245358511294466
ENSCJPG00005017288	5	27533996	27542246	-1	protein_coding			4.32292459121703	2.49413593307868	104.632632056635	1.47015542993948e-24	1.12553835066335e-23
