geneSymbol	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene type	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005013313	testis expressed 11 [Source:HGNC Symbol;Acc:HGNC:11733]	4	2397836	2419068	TEX11	protein_coding	-0.090625621422519	4.23667094421336	0.014221333132145	0.905074735163869	0.999984147965351
ENSCJPG00005013337	discs large MAGUK scaffold protein 3 [Source:NCBI gene;Acc:107312495]	4	2426604	2466892	DLG3	protein_coding	0.211496132580321	5.5848165890397	0.194834862545093	0.658922702211153	0.999984147965351
ENSCJPG00005014280	glycerophosphodiester phosphodiesterase domain containing 2 [Source:NCBI gene;Acc:107312626]	4	2482942	2489332	GDPD2	protein_coding	0.755334361957915	6.13994238689985	0.755179662837463	0.384841257470398	0.999984147965351
ENSCJPG00005014283	5-hydroxytryptamine receptor 2C [Source:NCBI gene;Acc:107312619]	4	2701612	2768370	HTR2C	protein_coding	0.0322609444666656	0.792275569218852	0.00172832568592085	0.966838988617106	0.999984147965351
ENSCJPG00005014284	interleukin 13 receptor subunit alpha 2 [Source:NCBI gene;Acc:107312634]	4	2778338	2792968	IL13RA2	protein_coding	-0.607779972277823	1.73416708310639	0.940785615210215	0.332075883399613	0.999984147965351
ENSCJPG00005014285	leucine rich repeats and calponin homology domain containing 2 [Source:NCBI gene;Acc:107312592]	4	2805144	2839245	LRCH2	protein_coding	-0.279723007922553	4.65038036477795	0.335124719286192	0.562656936205414	0.999984147965351
ENSCJPG00005014286	UAP56-interacting factor-like [Source:NCBI gene;Acc:107312624]	4	2843138	2854364		protein_coding	0.290292173288964	3.21808183628794	0.312233839209882	0.576312636495762	0.999984147965351
ENSCJPG00005014287	plastin 3 [Source:NCBI gene;Acc:107312588]	4	2892492	2942412	PLS3	protein_coding	-0.221553878442327	8.07102886513135	0.273636651317815	0.600902642658011	0.999984147965351
ENSCJPG00005014288	nyctalopin-like [Source:NCBI gene;Acc:107312486]	4	2933946	2935232		protein_coding	1.59098733740503	-2.61792554675208	1.76053672516819	0.184557583412529	0.999984147965351
ENSCJPG00005014289	angiotensin II receptor type 2 [Source:NCBI gene;Acc:107312628]	4	2942482	2943603	AGTR2	protein_coding	-0.342929965400236	1.23840875280068	0.242346745919918	0.622516285440839	0.999984147965351
ENSCJPG00005014290	solute carrier family 6 member 14 [Source:NCBI gene;Acc:107312642]	4	2968229	2988283		protein_coding	-1.06882442200702	-1.54083637863952	1.17202957628374	0.278984609379453	0.999984147965351
ENSCJPG00005014291	protein FAM162B-like [Source:NCBI gene;Acc:107312641]	4	2998234	3002493		protein_coding	-1.42373257848142	0.761721969738349	1.63066107808774	0.20161163654948	0.999984147965351
ENSCJPG00005014292		4	3072790	3099490		lncRNA	-0.623632841827084	-3.04376385137554	0.119731536193824	0.729325842727563	0.999984147965351
ENSCJPG00005014293	kelch like family member 13 [Source:NCBI gene;Acc:107312597]	4	3127704	3191610		protein_coding	-0.170482166980085	5.90747766806857	0.13261158777992	0.715739475575304	0.999984147965351
ENSCJPG00005014294	WD repeat domain 44 [Source:NCBI gene;Acc:107312735]	4	3213326	3232044		protein_coding	-0.254671724670507	6.98211817910726	0.370729953377605	0.542606649651889	0.999984147965351
ENSCJPG00005014296	dedicator of cytokinesis 11 [Source:NCBI gene;Acc:107312729]	4	3232573	3302961	DOCK11	protein_coding	-0.460326117467886	5.87403253161443	1.10261284313674	0.293693408726712	0.999984147965351
ENSCJPG00005016312	interleukin 13 receptor subunit alpha 1 [Source:NCBI gene;Acc:107312740]	4	3309379	3320653	IL13RA1	protein_coding	0.478441492429396	2.59814579649423	0.423663212100342	0.515114809300817	0.999984147965351
ENSCJPG00005016313	serine/threonine kinase 26 [Source:NCBI gene;Acc:107312726]	4	3341030	3366734	STK26	protein_coding	-0.29965103371671	6.64274860958856	0.55014250322327	0.458259473244925	0.999984147965351
ENSCJPG00005016314	FERM domain containing 7 [Source:NCBI gene;Acc:107312657]	4	3371421	3379626	FRMD7	protein_coding	0.40885164418778	-1.09956286375998	0.201814744493273	0.653260006848218	0.999984147965351
ENSCJPG00005016315	RAP2C, member of RAS oncogene family [Source:NCBI gene;Acc:107312738]	4	3391481	3393671	RAP2C	protein_coding	-0.163932325624482	5.64508442149709	0.171486088273497	0.678794437169625	0.999984147965351
ENSCJPG00005016316	muscleblind like splicing regulator 3 [Source:NCBI gene;Acc:107312708]	4	3411960	3457466	MBNL3	protein_coding	0.00416406713663863	4.88678428896095	7.53367400392335e-05	0.993074709110011	0.999984147965351
ENSCJPG00005016317	heparan sulfate 6-O-sulfotransferase 2 [Source:NCBI gene;Acc:107312734]	4	3499664	3592018	HS6ST2	protein_coding	-0.145903599668667	4.91321908269613	0.0793210899204837	0.778219565222739	0.999984147965351
ENSCJPG00005016318	glypican 4 [Source:NCBI gene;Acc:107312704]	4	3671184	3732519	GPC4	protein_coding	-0.12238599880797	7.48480602506509	0.0487478835671027	0.825256550780332	0.999984147965351
ENSCJPG00005016319	glypican 3 [Source:NCBI gene;Acc:107312746]	4	3783280	3859646	GPC3	protein_coding	-0.673578590643567	4.16579332701115	0.936756238030668	0.333113452754221	0.999984147965351
ENSCJPG00005016320	microRNA 363 [Source:HGNC Symbol;Acc:HGNC:32023]	4	3861537	3861643	MIR363	miRNA	0.479337309306241	-1.12738778387691	0.235576731539086	0.627419246306626	0.999984147965351
ENSCJPG00005016321		4	3861688	3861768		miRNA	-1.38425713327986	-3.52666661604313	0.941904861620088	0.331788441002276	0.999984147965351
ENSCJPG00005016323		4	3862168	3862251		miRNA	-0.287162213751714	-3.78141872616598	0.0260454789315983	0.871789299956001	0.999984147965351
ENSCJPG00005016324		4	3862726	3865241		lncRNA	1.11555236249943	-1.49626036058295	0.93248338434372	0.334218449568549	0.999984147965351
ENSCJPG00005016325	PHD finger protein 6 [Source:NCBI gene;Acc:107312699]	4	3887286	3902422	PHF6	protein_coding	-0.377580349905915	6.49173421298755	0.78375982355692	0.375993713015485	0.999984147965351
ENSCJPG00005016326	hypoxanthine phosphoribosyltransferase 1 [Source:NCBI gene;Acc:107312700]	4	3913897	3928328	HPRT1	protein_coding	0.18910013798052	5.769610675068	0.201433333231989	0.653566379767188	0.999984147965351
ENSCJPG00005016327		4	3930192	3930262		miRNA	-0.347724708123977	-1.34365909254711	0.092060930721912	0.761573278646793	0.999984147965351
ENSCJPG00005016328		4	3930531	3930618		miRNA	-0.0816836358168608	-1.0637546884705	0.00350273796847667	0.952805606526938	0.999984147965351
ENSCJPG00005016329	family with sequence similarity 122B [Source:NCBI gene;Acc:107312736]	4	3953880	3962308	PABIR2	protein_coding	-0.0434610584357475	6.4815653451131	0.012830851356739	0.909813846476254	0.999984147965351
ENSCJPG00005016330		4	3955429	3955574		snoRNA	0.383361974605369	-2.16551554632858	0.171826074079907	0.678493991000306	0.999984147965351
ENSCJPG00005016331	protein FAM122A [Source:NCBI gene;Acc:107312691]	4	3964038	3975175		protein_coding	-0.248555107595024	5.50332752249409	0.420617374492342	0.516629147069718	0.999984147965351
ENSCJPG00005016332	motile sperm domain containing 1 [Source:NCBI gene;Acc:107312692]	4	3981102	3988768	MOSPD1	protein_coding	0.0701607883904658	5.35711629921357	0.0298084514017916	0.862925571276701	0.999984147965351
ENSCJPG00005016333	protein DDX26B-like [Source:NCBI gene;Acc:107312689]	4	4013489	4042218	INTS6L	protein_coding	-0.200336708700384	5.40203120776593	0.175475538921546	0.675290674853872	0.999984147965351
ENSCJPG00005016334	membrane magnesium transporter 1 [Source:NCBI gene;Acc:107312683]	4	4053246	4055695	MMGT1	protein_coding	0.227079234428331	5.38844725252286	0.265345445818568	0.606471316757943	0.999984147965351
ENSCJPG00005016337	solute carrier family 9 member A6 [Source:NCBI gene;Acc:107312678]	4	4055629	4069240	SLC9A6	protein_coding	0.021167125947201	4.89852623159893	0.00287211505244578	0.957260136854344	0.999984147965351
ENSCJPG00005016338	four and a half LIM domains 1 [Source:NCBI gene;Acc:107312681]	4	4096108	4103598	FHL1	protein_coding	-0.807336338137011	-0.586560892169927	0.615525320720602	0.432714981588113	0.999984147965351
ENSCJPG00005016368	MAP7 domain containing 3 [Source:NCBI gene;Acc:107312677]	4	4106624	4129059		protein_coding	-0.185002991324427	7.2112541243046	0.196463828431291	0.657590410838783	0.999984147965351
ENSCJPG00005016369		4	4151351	4156055		protein_coding	-0.481203382906292	-3.245296687394	0.103993919481123	0.747088418510625	0.999984147965351
ENSCJPG00005016370		4	4168692	4178587		protein_coding	0.713101936437842	-0.712538415640683	0.725250122272426	0.394427154937698	0.999984147965351
ENSCJPG00005016371	bombesin receptor subtype 3 [Source:NCBI gene;Acc:107312680]	4	4185937	4190238	BRS3	protein_coding	-1.32390275145032	-1.0752046091172	1.91063737172461	0.166892475568992	0.999984147965351
ENSCJPG00005016372	HIV-1 Tat specific factor 1 [Source:NCBI gene;Acc:107312679]	4	4195773	4206672	HTATSF1	protein_coding	-0.202629304610838	6.12925922101331	0.270513184261659	0.602987731584177	0.999984147965351
ENSCJPG00005016373	vestigial like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]	4	4213343	4217206	VGLL1	protein_coding	1.54340018549767	-1.41423223976454	1.94224313260459	0.163425185130074	0.999984147965351
ENSCJPG00005016374	CD40 ligand [Source:NCBI gene;Acc:107312660]	4	4227499	4232487	CD40LG	protein_coding	1.49223805334089	-3.3589928706826	0.736776646294588	0.390695393766415	0.999984147965351
ENSCJPG00005016375	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:NCBI gene;Acc:107312695]	4	4234844	4264659	ARHGEF6	protein_coding	0.160263715160353	5.76319722242071	0.156672966347692	0.692238293050195	0.999984147965351
ENSCJPG00005016376	RNA binding motif protein X-linked [Source:NCBI gene;Acc:107312698]	4	4269804	4279016		protein_coding	0.156604014473251	8.07309757747979	0.128424276269243	0.720071430221912	0.999984147965351
ENSCJPG00005016377	small nucleolar RNA, C/D box 61 [Source:HGNC Symbol;Acc:HGNC:10218]	4	4278772	4278836	SNORD61	snoRNA	-1.50784697038066	-3.74282434272685	0.895223476474158	0.344065709689322	0.999984147965351
ENSCJPG00005016378	transmembrane 9 superfamily member 2-like [Source:NCBI gene;Acc:107312697]	4	4281695	4312248		protein_coding	0.0916206099176862	6.79301643239653	0.0400129389342752	0.841455284870545	0.999984147965351
ENSCJPG00005016379		4	4380407	4395154		lncRNA	-1.55308497810465	-1.85878767241635	2.0810695639752	0.149135644866427	0.999984147965351
ENSCJPG00005016380		4	4395566	4396630		lncRNA	-1.86631242092574	-4.13479003503287	1.2167768197608	0.269994131152291	0.999984147965351
ENSCJPG00005016381	Zic family member 3 [Source:NCBI gene;Acc:107312744]	4	4401462	4403897	ZIC3	protein_coding	-0.206224360783964	-1.16351907602703	0.026826938818175	0.869897005615527	0.999984147965351
ENSCJPG00005016382		4	4440666	4445925		lncRNA	0.863708561098646	-2.63355283791866	0.627767650292439	0.428175338648641	0.999984147965351
ENSCJPG00005016383		4	4446987	4459471		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005016384		4	4505788	4535426		lncRNA	1.90637670167727	-3.43356563496072	1.50331490394973	0.220162013472498	0.999984147965351
ENSCJPG00005016385		4	4556211	4589465		lncRNA	1.01144317809456	-2.96331289065954	0.705663497371317	0.40088719555421	0.999984147965351
ENSCJPG00005016386	fibroblast growth factor 13 [Source:NCBI gene;Acc:107312739]	4	4599218	4764442	FGF13	protein_coding	0.24539354943716	4.93833116575843	0.194501538091117	0.659196139738467	0.999984147965351
ENSCJPG00005016387		4	4800784	4802178		lncRNA	0.70537873085537	2.55403123217502	0.501544737991555	0.478822162985552	0.999984147965351
ENSCJPG00005016389	coagulation factor IX [Source:NCBI gene;Acc:107312750]	4	4847363	4859545	F9	protein_coding	1.31302487812944	-0.575757622120833	1.2078820426036	0.271751983937889	0.999984147965351
ENSCJPG00005016390	MCF.2 cell line derived transforming sequence [Source:NCBI gene;Acc:107312737]	4	4861995	4905500	MCF2	protein_coding	-0.0346634851493434	3.65316167994958	0.00232091025517889	0.961576115502205	0.999984147965351
ENSCJPG00005016391	ATPase phospholipid transporting 11C [Source:NCBI gene;Acc:107312720]	4	4908484	4957164	ATP11C	protein_coding	-0.214271428594024	7.91226141561635	0.228359924017667	0.632742595612625	0.999984147965351
ENSCJPG00005016392	XK related X-linked [Source:NCBI gene;Acc:107312741]	4	4967232	4974908		protein_coding	-0.17526154208519	0.98730034207892	0.0548310797922404	0.814860478417287	0.999984147965351
ENSCJPG00005016393	NADPH oxidase 1 [Source:NCBI gene;Acc:107312742]	4	4976188	4980373	NOX1	protein_coding	0.571358035269664	-0.463881787367086	0.493539601328568	0.482352603739229	0.999984147965351
ENSCJPG00005016394	cleavage stimulation factor subunit 2 [Source:NCBI gene;Acc:107312712]	4	4981038	4987725	CSTF2	protein_coding	0.618211066503334	7.5033260385747	1.59268885165955	0.206942392223912	0.999984147965351
ENSCJPG00005016395	tRNA methyltransferase 12 homolog [Source:NCBI gene;Acc:107312716]	4	4987790	4990752	TRMT12	protein_coding	0.626929574493073	4.01836914946928	1.84018572643996	0.174929180535586	0.999984147965351
ENSCJPG00005016396	synaptotagmin like 4 [Source:NCBI gene;Acc:107312711]	4	4990429	4998919	SYTL4	protein_coding	0.457307748302927	4.74879943515572	1.24583101397428	0.264350227371989	0.999984147965351
ENSCJPG00005016397	sushi repeat containing protein X-linked 2 [Source:NCBI gene;Acc:107312713]	4	4999258	5004883	SRPX2	protein_coding	0.1097093860689	4.577878725775	0.0642579851154412	0.799888360855389	0.999984147965351
ENSCJPG00005016398	tetraspanin 6 [Source:NCBI gene;Acc:107312718]	4	5005921	5010382	TSPAN6	protein_coding	0.0805199683984277	7.2870701038238	0.0336123210183246	0.854533892477098	0.999984147965351
ENSCJPG00005016399	tenomodulin [Source:NCBI gene;Acc:107312717]	4	5013944	5018572	TNMD	protein_coding	-0.16289859022739	0.947543815369422	0.055785264322604	0.813285980972466	0.999984147965351
ENSCJPG00005016400	protocadherin 19 [Source:NCBI gene;Acc:107312727]	4	5035741	5086510	PCDH19	protein_coding	-0.13519938806694	5.87551744221253	0.100728644338124	0.75095697838062	0.999984147965351
ENSCJPG00005016401		4	5124094	5125505		lncRNA	2.54322108511265	-4.04559676878912	2.12280666078232	0.145120391003397	0.999984147965351
ENSCJPG00005016402		4	5175775	5234413		lncRNA	0.502281795641184	-1.74486646929832	0.201837298225556	0.653241901205595	0.999984147965351
ENSCJPG00005016403		4	5370763	5386981		lncRNA	2.63140621069262	-2.73883936869642	2.24221345596174	0.13428862686462	0.999984147965351
ENSCJPG00005016404		4	5529790	5551576		lncRNA	-1.86631242092574	-4.13479003503287	1.2167768197608	0.269994131152291	0.999984147965351
ENSCJPG00005016405		4	5562384	5579892		lncRNA	4.32185763379854	-3.57842991135454	5.67101306115812	0.0172474928575836	0.999984147965351
ENSCJPG00005016406		4	5580256	5600938		lncRNA	4.02592698682092	-3.64377650328317	3.98813963241858	0.0458216301150939	0.999984147965351
ENSCJPG00005016407	diaphanous related formin 2 [Source:NCBI gene;Acc:107312709]	4	5653040	5773634	DIAPH2	protein_coding	-0.571384480465785	5.60602097509939	1.41502559791662	0.234223903671931	0.999984147965351
ENSCJPG00005016445		4	5815563	5820405		lncRNA	2.34603579447302	-3.40280308048611	1.9028420965547	0.167760542726102	0.999984147965351
ENSCJPG00005016446		4	5826440	5829500		lncRNA	-2.51045742086638	-4.05102400981049	2.05708701309854	0.151499545828028	0.999984147965351
ENSCJPG00005016447		4	6040050	6113072		lncRNA	-0.168666646741742	-1.90316583837598	0.0191755530777211	0.889864377333879	0.999984147965351
ENSCJPG00005016448		4	6116659	6268968		lncRNA	0.608843659914447	-3.70179978275412	0.160948733960136	0.688284538554336	0.999984147965351
ENSCJPG00005016449		4	6130283	6133199		lncRNA	1.35012537088159	-3.76650195717013	0.670510366205325	0.412873726742219	0.999984147965351
ENSCJPG00005016450		4	6199097	6211703		lncRNA	0.320581153901578	-2.33432194989037	0.0583381738883766	0.809142069114501	0.999984147965351
ENSCJPG00005016451		4	6293603	6312556		lncRNA	-2.94045339117222	-2.39269472092624	5.09576590516513	0.0239843204183066	0.999984147965351
ENSCJPG00005016452		4	6310357	6330036		lncRNA	-0.22114036446918	-0.199132727380129	0.0914593701522057	0.762330002678718	0.999984147965351
ENSCJPG00005016454	protocadherin 11 X-linked [Source:NCBI gene;Acc:107312730]	4	6366822	6771409		protein_coding	-0.771536596891824	5.41817321046289	2.29251699553606	0.129998955787063	0.999984147965351
ENSCJPG00005016455		4	6788708	6791722		lncRNA	-0.506428391195049	-3.48061528549515	0.0780997838923438	0.779889233118149	0.999984147965351
ENSCJPG00005016456		4	6811241	6812479		lncRNA	-0.939456722360313	0.841481833296425	0.934356904887158	0.333733339335088	0.999984147965351
ENSCJPG00005016457		4	7072837	7089761		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005016458		4	7085923	7216235		lncRNA	-0.999009617790005	-0.839118247007747	0.986548705437614	0.320587366517126	0.999984147965351
ENSCJPG00005016459		4	7142565	7328373		lncRNA	0.275599236035742	-1.28189060091837	0.078619435676194	0.779177099624787	0.999984147965351
ENSCJPG00005016460		4	7334724	7341968		lncRNA	-0.0579285450658369	-2.95176232082805	0.00147138764275923	0.969401712457676	0.999984147965351
ENSCJPG00005016461		4	7344042	7380093		lncRNA	-0.711209326002479	-0.302954749320146	0.303484267469951	0.581706298315792	0.999984147965351
ENSCJPG00005016462		4	7410900	7416562		lncRNA	0.18970711512516	-1.76289662496804	0.0218656692872203	0.882445011137022	0.999984147965351
ENSCJPG00005016463		4	7430311	7433404		lncRNA	0.324304601737968	-1.7124938262155	0.0403447190395134	0.840808085631899	0.999984147965351
ENSCJPG00005016464		4	7574310	7658146		lncRNA	-0.514581948658604	-2.77595341173327	0.159462504118385	0.689651858866226	0.999984147965351
ENSCJPG00005016465		4	7664774	7670193		lncRNA	-2.9784767615877	-3.96249906171507	2.80107210646485	0.0942012984007497	0.999984147965351
