Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000009601	NELL2	neural EGFL like 2 [Source:NCBI gene;Acc:417799]	1	30463434	30606675	-1	protein_coding	0.557750041758816	4.43022898513442	24.407182443397	7.79774321695878e-07	2.43452415227195e-06
ENSGALG00000009602	MYO3B	myosin IIIB [Source:NCBI gene;Acc:424157]	7	18273898	18440953	-1	protein_coding	2.1932696122855	0.104030212270462	9.16003160194251	0.00247358297863915	0.00506652976777496
ENSGALG00000009603		prolactin-like protein [Source:NCBI gene;Acc:417800]	1	30651171	30655041	1	protein_coding	2.06522129349994	4.18910404039086	230.257275672113	5.2388406058404e-52	8.72408127236057e-51
ENSGALG00000009604	DBX2	developing brain homeobox 2 [Source:NCBI gene;Acc:417801]	1	30661406	30681723	-1	protein_coding	1.82576055738688	5.20534981199297	383.254770456549	2.43418966757692e-85	6.94305791336555e-84
ENSGALG00000009606		ADAM metallopeptidase domain 5, pseudogene [Source:NCBI gene;Acc:423946]	6	32367978	32382286	1	protein_coding	-2.30179247088785	-0.813511443027023	2.70263205867911	0.100182732483075	0.142056567428079
ENSGALG00000009610	PSTK	phosphoseryl-tRNA kinase [Source:NCBI gene;Acc:771778]	6	32384001	32386306	1	protein_coding	0.32263987455722	6.05418586127761	25.3600541103205	4.75666691691089e-07	1.51310159518778e-06
ENSGALG00000009611	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:NCBI gene;Acc:423285]	5	29687623	29720743	-1	protein_coding	0.830029738940472	6.12722854389133	171.123565648177	4.20506931875191e-39	5.18019835014355e-38
ENSGALG00000009612	TGFB2	transforming growth factor beta 2 [Source:NCBI gene;Acc:421352]	3	19449227	19512091	-1	protein_coding	-2.05661445035697	6.27115224165582	939.140375970654	3.04349143085547e-206	2.60429220591048e-204
ENSGALG00000009615	RRP15	ribosomal RNA processing 15 homolog [Source:NCBI gene;Acc:421353]	3	19522587	19548144	-1	protein_coding	0.0636707421623666	6.42385321386618	1.27366639467099	0.259079991991284	0.322011824682798
ENSGALG00000009616	SPATA17	spermatogenesis associated 17 [Source:NCBI gene;Acc:421354]	3	19747666	19838517	-1	protein_coding	0.168284780734814	3.68899429475566	1.33299632152578	0.248272867839553	0.309860583624726
ENSGALG00000009619	GPR176	G protein-coupled receptor 176 [Source:NCBI gene;Acc:428879]	5	29722191	29753143	1	protein_coding	1.52518017721033	3.74794897721172	101.242510851055	8.13838371153412e-24	6.32202377144592e-23
ENSGALG00000009621	ACTB	actin, beta [Source:NCBI gene;Acc:396526]	14	4573328	4577556	-1	protein_coding	-0.857616828362889	11.1980995816782	5778.95112757249	0	0
ENSGALG00000009624	FSIP1	fibrous sheath interacting protein 1 [Source:NCBI gene;Acc:423286]	5	29759897	29830286	1	protein_coding	1.82566832678359	1.47600874875114	24.9477848366524	5.89041708870759e-07	1.8572845718476e-06
ENSGALG00000009626	THBS1	thrombospondin 1 [Source:NCBI gene;Acc:373987]	5	29833567	29849200	-1	protein_coding	-1.28185222820404	4.31340162325766	108.48557354896	2.10375981069897e-25	1.72965440755472e-24
ENSGALG00000009627	GPATCH2	G-patch domain containing 2 [Source:NCBI gene;Acc:421355]	3	19838367	19941802	1	protein_coding	-0.0677791034855746	4.35640831561689	0.346771020982573	0.555946692822068	0.619302124068965
ENSGALG00000009628		potassium channel tetramerization domain containing 12 [Source:NCBI gene;Acc:425504]	4	11383388	11412143	1	protein_coding	0.0500422890494246	1.26449039901664	0.0186395119011831	0.891404999419496	0.918408295014552
ENSGALG00000009633	KATNBL1	katanin regulatory subunit B1 like 1 [Source:NCBI gene;Acc:423287]	5	30227202	30242739	1	protein_coding	0.0151138557741628	5.61368092311666	0.0413304678991335	0.838901366890173	0.872878010035196
ENSGALG00000009634	GFM1	G elongation factor mitochondrial 1 [Source:NCBI gene;Acc:425018]	9	22602046	22620465	-1	protein_coding	-0.525555449319719	5.25370696171611	38.2052980982251	6.3679286418582e-10	2.54260007939808e-09
ENSGALG00000009637	EMC7	ER membrane protein complex subunit 7 [Source:NCBI gene;Acc:423288]	5	30254659	30261563	1	protein_coding	0.434811256316311	5.36091566723006	28.5222839289454	9.26262749418483e-08	3.12708553096546e-07
ENSGALG00000009638	ANO6	anoctamin 6 [Source:NCBI gene;Acc:417802]	1	30720903	30787549	1	protein_coding	-2.30179247088785	-0.813511443027023	2.70263205867911	0.100182732483075	0.142056567428079
ENSGALG00000009640	CHRM5	Gallus gallus cholinergic receptor muscarinic 5 (CHRM5), mRNA. [Source:RefSeq mRNA;Acc:NM_001364658]	5	30281791	30329607	-1	protein_coding	2.34249448724873	-0.813510492503231	2.84368875011327	0.0917334041694911	0.133443553159611
ENSGALG00000009641	COL1A2	collagen type I alpha 2 chain [Source:NCBI gene;Acc:396243]	2	23572966	23610978	1	protein_coding	-1.5184463838307	4.56141949912097	174.453271103398	7.88132529887394e-40	9.90642515533036e-39
ENSGALG00000009642	AVEN	apoptosis and caspase activation inhibitor [Source:NCBI gene;Acc:395127]	5	30287850	30373018	1	protein_coding	0.433795204590239	4.12772374349212	12.0068786766094	0.000530045538735955	0.00120725359805462
ENSGALG00000009645	ESRRG	estrogen related receptor gamma [Source:NCBI gene;Acc:421357]	3	20068343	20429542	1	protein_coding	0.271301420814786	3.59400657944292	3.23087356919732	0.0722621322802934	0.108715709965646
ENSGALG00000009651	LXN	latexin [Source:NCBI gene;Acc:771519]	9	22606347	22610846	1	protein_coding	-0.240344291779424	0.508417224161621	0.214048312934648	0.643612713702811	0.70007011983308
ENSGALG00000009652	USH2A	usherin [Source:NCBI gene;Acc:421358]	3	20458579	20827409	1	protein_coding	0.049693482426371	0.874545544629144	0.0130506033659645	0.909048148531878	0.933480836261466
ENSGALG00000009653	CASD1	CAS1 domain containing 1 [Source:NCBI gene;Acc:420565]	2	23622221	23646230	1	protein_coding	-0.299679511392762	3.45118197785596	3.53822009245318	0.0599697821444504	0.0918749286014139
ENSGALG00000009655	AADAT	aminoadipate aminotransferase [Source:NCBI gene;Acc:428728]	4	25220326	25235195	1	protein_coding	-0.0811244069432844	4.62573308407055	0.599878487010146	0.43862439254602	0.505465424498283
ENSGALG00000009667	MFAP3L	microfibrillar associated protein 3 like [Source:NCBI gene;Acc:428729]	4	25273122	25277372	1	protein_coding	0.280154074135174	0.338493118665081	0.244779320695177	0.620775348111933	0.67960879563007
ENSGALG00000009668	HPF1	histone PARylation factor 1 [Source:NCBI gene;Acc:422431]	4	25322460	25332339	1	protein_coding	0.45427581698848	7.71186301579206	150.520162778438	1.33433782578429e-34	1.45521313470827e-33
ENSGALG00000009669	RSRC1	arginine and serine rich coiled-coil 1 [Source:NCBI gene;Acc:425020]	9	22645366	22758490	-1	protein_coding	0.0744760617927603	6.71138436962601	2.11403505602752	0.145954023551886	0.199385061769763
ENSGALG00000009670	SGCE	sarcoglycan epsilon [Source:NCBI gene;Acc:420567]	2	23650907	23677464	-1	protein_coding	-0.285526358582086	0.374116258694682	0.26276773395177	0.608225028955547	0.667446243220231
ENSGALG00000009674	CLCN3	chloride voltage-gated channel 3 [Source:NCBI gene;Acc:422432]	4	25336747	25380396	-1	protein_coding	-0.202074542951476	2.15611408717805	0.61927083708771	0.431318376540768	0.498751104016581
ENSGALG00000009676	METTL5	methyltransferase like 5 [Source:NCBI gene;Acc:771367]	7	18572975	18577032	1	protein_coding	0.180774173375123	5.75130337926316	6.49463478334851	0.0108200521314639	0.0197574294009199
ENSGALG00000009677	SSB	Sjogren syndrome antigen B [Source:NCBI gene;Acc:395268]	7	18575885	18584649	-1	protein_coding	0.227439913763828	8.33405307466265	56.3528252893052	6.05661855230336e-14	3.06105519199558e-13
ENSGALG00000009678	KCTD3	SH3KBP1 binding protein 1 [Source:NCBI gene;Acc:421359]	3	20828976	20854141	-1	protein_coding	-0.123474753744099	1.03893176745222	0.0931692229415049	0.760186157268178	0.805517427551586
ENSGALG00000009680	PAQR7	progestin and adipoQ receptor family member 7 [Source:NCBI gene;Acc:425505]	23	3399324	3403325	1	protein_coding	0.0132309237031331	1.5557210607825	0.00165947009162171	0.967505887995178	0.976902559504253
ENSGALG00000009681	BUB3	BUB3, mitotic checkpoint protein [Source:NCBI gene;Acc:423949]	6	32458807	32470396	1	protein_coding	-0.431810117975754	6.90057070291105	79.4712202896634	4.89301108872735e-19	3.14805409780237e-18
ENSGALG00000009683	NEK1	NIMA related kinase 1 [Source:NCBI gene;Acc:422433]	4	25395535	25437030	1	protein_coding	0.441895830519023	5.27519331046784	27.7573848695416	1.37522240057614e-07	4.57749071933242e-07
ENSGALG00000009686	PPP1R9A	protein phosphatase 1 regulatory subunit 9A [Source:NCBI gene;Acc:420568]	2	23715866	23846194	1	protein_coding	1.37592274660219	2.31120378221636	29.427776297264	5.80397908015373e-08	1.99763190865192e-07
ENSGALG00000009689	PON1	paraoxonase 1 [Source:NCBI gene;Acc:395830]	2	23853489	23867206	-1	protein_coding	-1.31889785940449	4.2477094635594	109.043038324733	1.58800118814289e-25	1.31337733954658e-24
ENSGALG00000009690	CENPF	centromere protein F [Source:NCBI gene;Acc:395357]	3	21085200	21149788	-1	protein_coding	0.0333381743893633	7.14038134857307	0.56344684567932	0.452874780295854	0.51930512895692
ENSGALG00000009692	SH3RF1	SH3 domain containing ring finger 1 [Source:NCBI gene;Acc:422434]	4	25454977	25526708	1	protein_coding	-1.20565778301888	0.226014848748347	3.6730914440719	0.0552975289602263	0.0855178245729956
ENSGALG00000009698	SLC38A1	solute carrier family 38 member 1 [Source:NCBI gene;Acc:417806]	1	31057372	31082708	-1	protein_coding	1.08648922537044	3.18652091860359	36.4459133814488	1.56961878195459e-09	6.07319628885666e-09
ENSGALG00000009699	CCNL1	cyclin L1 [Source:NCBI gene;Acc:425024]	9	22923588	22935534	1	protein_coding	-0.127947106947308	5.70216261533706	3.1410016447987	0.0763469077575529	0.114304576298118
ENSGALG00000009700	PDK4	pyruvate dehydrogenase kinase 4 [Source:NCBI gene;Acc:420570]	2	23905072	23914501	-1	protein_coding	-1.77232973176599	0.6312682748857	10.978061168208	0.000921968354787434	0.0020341086827956
ENSGALG00000009703	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:NCBI gene;Acc:770724]	28	3266860	3270287	1	protein_coding	0.150790437870317	8.46330486109585	26.8606554192101	2.18665408182561e-07	7.13533001062719e-07
ENSGALG00000009704	CHST15	carbohydrate sulfotransferase 15 [Source:NCBI gene;Acc:423952]	6	32816686	32859776	-1	protein_coding	-1.35378337427037	4.41948670210707	128.949354202775	6.95711158822658e-30	6.62026598010543e-29
ENSGALG00000009705	RYR3	ryanodine receptor 3 [Source:NCBI gene;Acc:396111]	5	30373917	30541375	-1	protein_coding	1.49922231670311	0.44283284317591	6.99140823537563	0.00819018904087864	0.0152685877142172
ENSGALG00000009709	MUM1L1	MUM1 like 1 [Source:NCBI gene;Acc:425514]	28	3258993	3265937	1	protein_coding	0.507985235552049	4.83997901143415	27.0361127342374	1.99689695275411e-07	6.54299902870007e-07
ENSGALG00000009714	CBR4	carbonyl reductase 4 [Source:NCBI gene;Acc:422435]	4	25542372	25549419	1	protein_coding	0.354171239037868	4.72394968588013	12.2018426617516	0.000477423353081348	0.00109796513948251
ENSGALG00000009719	PCDH10	protocadherin 10 [Source:NCBI gene;Acc:408048]	4	26882271	26914396	1	protein_coding	-1.62448534072002	0.899200642089542	12.1648695268354	0.000486980715069931	0.00111759210450493
ENSGALG00000009722	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1 [Source:NCBI gene;Acc:420571]	2	23942102	24123388	1	protein_coding	1.51956136655079	4.16385326870175	135.107728437838	3.12732119127774e-31	3.08954892822146e-30
ENSGALG00000009723	FMN1	formin 1 [Source:NCBI gene;Acc:386747]	5	30598320	30751690	1	protein_coding	1.39439136293283	3.9967696531674	103.029553088632	3.30185820773249e-24	2.59575057970433e-23
ENSGALG00000009724	GREM1	gremlin 1, DAN family BMP antagonist [Source:NCBI gene;Acc:395826]	5	30776671	30777369	-1	protein_coding	0.732177508499622	1.16631559030667	3.57517296419352	0.0586493407423265	0.0900255645670816
ENSGALG00000009728	SLC25A13	solute carrier family 25 member 13 [Source:NCBI gene;Acc:428427]	2	24127768	24221691	-1	protein_coding	0.327142188279701	5.88467920685935	23.2244838942034	1.44150355179067e-06	4.39082297648395e-06
ENSGALG00000009730	SLC38A4	solute carrier family 38 member 4 [Source:NCBI gene;Acc:417809]	1	31222996	31253936	-1	protein_coding	-2.78576933931865	-0.735509674471754	4.05391163276649	0.0440691180815026	0.0695947181207671
ENSGALG00000009731	ARHGAP11B	Rho GTPase activating protein 11B [Source:NCBI gene;Acc:423289]	5	30826454	30855767	-1	protein_coding	-0.0785728955086199	5.10136308442881	0.783649164514835	0.376027413918314	0.442591149341586
ENSGALG00000009732	PCDH18	protocadherin 18 [Source:NCBI gene;Acc:422438]	4	28645569	28654982	-1	protein_coding	-1.84630367031841	4.34063618394356	207.986174132534	3.77776892248411e-47	5.66359858405839e-46
ENSGALG00000009737	TAC1	tachykinin precursor 1 [Source:NCBI gene;Acc:420573]	2	24644607	24650874	1	protein_coding	1.99383823530428	0.016567075967219	7.09456516891477	0.00773180483415467	0.0144722666997487
ENSGALG00000009738	CTBP2	C-terminal binding protein 2 [Source:NCBI gene;Acc:423958]	6	33195329	33207599	-1	protein_coding	-0.645581194188885	5.25250418151053	57.0737805986681	4.19764805912364e-14	2.14687986251455e-13
ENSGALG00000009739	AMIGO2	adhesion molecule with Ig like domain 2 [Source:NCBI gene;Acc:417810]	1	31370366	31379889	-1	protein_coding	0.262484268879799	2.70307002433544	1.58163655732082	0.208525118046598	0.274026392575352
ENSGALG00000009740	RASGRP1	RAS guanyl releasing protein 1 [Source:NCBI gene;Acc:423290]	5	30872492	30911992	1	protein_coding	-0.917033801688098	1.84944608460461	9.53393869239887	0.00201706778856848	0.00421922942460244
ENSGALG00000009743	RPAP3	RNA polymerase II associated protein 3 [Source:NCBI gene;Acc:417811]	1	31548265	31563241	-1	protein_coding	0.0793570657201113	5.69076740680527	1.20160976116878	0.273000176143819	0.336904144599938
ENSGALG00000009744	FAM98B	family with sequence similarity 98 member B [Source:NCBI gene;Acc:423291]	5	30915854	30924514	-1	protein_coding	0.259391036873818	3.20639636521561	2.23420667746651	0.134985890538263	0.185908511371504
ENSGALG00000009747	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog [Source:NCBI gene;Acc:417812]	1	31563284	31570534	1	protein_coding	0.058428516231733	5.92121458704625	0.762584330331461	0.382520971231714	0.449046357532882
ENSGALG00000009748	ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:NCBI gene;Acc:420574]	2	24662430	24676154	-1	protein_coding	-0.0608753449700984	5.39702261000703	0.577244610606707	0.44739437680392	0.51365621298037
ENSGALG00000009752	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:NCBI gene;Acc:420575]	2	24691867	24702573	1	protein_coding	-0.278823576807927	3.92644196153058	4.30507057751201	0.0379989185276347	0.0620340431026428
ENSGALG00000009755	LRIG3	leucine rich repeats and immunoglobulin like domains 3 [Source:NCBI gene;Acc:417813]	1	31842742	31886512	-1	protein_coding	-0.586362479439262	3.73078300292198	16.2658136547656	5.5048222011419e-05	0.000141781991584864
ENSGALG00000009759	SLC16A7	solute carrier family 16 member 7 [Source:NCBI gene;Acc:417815]	1	32162492	32242011	1	protein_coding	0.716770742013423	2.86833011718349	13.027008455927	0.000307030615655229	0.000721158903832087
ENSGALG00000009774	ELF2	E74 like ETS transcription factor 2 [Source:NCBI gene;Acc:422439]	4	29204108	29232394	-1	protein_coding	-0.694156815693647	3.28332770042557	16.382946713221	5.17487271892301e-05	0.000133664603089988
ENSGALG00000009782	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit [Source:NCBI gene;Acc:422440]	4	29261966	29294001	1	protein_coding	0.495564658287654	5.48932804047606	40.3613896957661	2.11071357694842e-10	8.68648828337928e-10
ENSGALG00000009784	PTPN14	protein tyrosine phosphatase, non-receptor type 14 [Source:NCBI gene;Acc:421360]	3	21159219	21262585	1	protein_coding	-1.03455682450427	2.52434250040083	20.0816104223997	7.42067797264608e-06	2.09777946042478e-05
ENSGALG00000009788	SMYD2	SET and MYND domain containing 2 [Source:NCBI gene;Acc:421361]	3	21270194	21297310	-1	protein_coding	1.3301929543384	5.62317297020938	294.077364930795	6.42919186813176e-66	1.35451383221776e-64
ENSGALG00000009790	RAB33B	RAB33B, member RAS oncogene family [Source:NCBI gene;Acc:422441]	4	29304171	29311186	1	protein_coding	0.359547909537258	5.20766398223445	17.5953222370143	2.73259678951154e-05	7.28605145889893e-05
ENSGALG00000009791	PROX1	prospero homeobox 1 [Source:NCBI gene;Acc:395802]	3	21385127	21421817	-1	protein_coding	0.842196792933817	2.16632374761788	10.5113442615596	0.00118643914711945	0.00257973984999154
ENSGALG00000009792		uncharacterized LOC422442 [Source:NCBI gene;Acc:422442]	4	29323991	29326742	-1	protein_coding	0.604384076254507	3.58264109666782	15.672911104447	7.52948810746905e-05	0.000190923240728256
ENSGALG00000009795	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:NCBI gene;Acc:417818]	1	33104538	33194925	1	protein_coding	-0.391606399217251	3.86829078126575	8.10466383952927	0.00441515090114086	0.00861651554812122
ENSGALG00000009796	RPS6KC1	ribosomal protein S6 kinase C1 [Source:NCBI gene;Acc:421362]	3	21738841	21823981	-1	protein_coding	0.433026360347714	1.74448861514331	2.05367294486797	0.151839496771748	0.206538425808023
ENSGALG00000009800	SETD7	SET domain containing lysine methyltransferase 7 [Source:NCBI gene;Acc:422443]	4	29331534	29343728	-1	protein_coding	1.02321700960534	3.81750874843474	51.2292799902909	8.21836192724197e-13	3.90021578833787e-12
ENSGALG00000009801	C5H15orf41	chromosome 5 C15orf41 homolog [Source:NCBI gene;Acc:423293]	5	31651198	31766696	-1	protein_coding	-0.629527093863023	4.09867827047891	24.2633378642388	8.40232176960386e-07	2.61301166801994e-06
ENSGALG00000009802	ANGEL2	angel homolog 2 [Source:NCBI gene;Acc:421363]	3	21827667	21839929	1	protein_coding	0.659713886943682	5.2430666407852	59.7595033269868	1.0718634758349e-14	5.66701963174309e-14
ENSGALG00000009803	MGST2	microsomal glutathione S-transferase 2 [Source:NCBI gene;Acc:770916]	4	29358225	29368088	1	protein_coding	-1.72124819373297	-0.282998922347658	3.6459939235496	0.0562042474993461	0.0866790585308091
ENSGALG00000009805	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:NCBI gene;Acc:771760]	1	33210895	33338738	-1	protein_coding	0.83572407624247	-0.0765439470236082	1.30413377711346	0.253459520028932	0.315627124376467
